"Email will be used to login into your account","Emailul va fi folosit pentru autentificarea în contul dumneavoastră"
"General information","Informații generale"
"Register","Înregistrare"
"Site","Site"
"Street","Stradă"
"Telephone","Telefon"
"Use as my default billing address","Folosește ca adresă principală de facturare"
"Use as my default shipping address","Folosește ca adresă principală de livrare
"
"Your email. No one will see it","Adresa de email nu v-a putea fi văzută de nimeni"
"Your name. All users will be able to see it","Numele dumneavoastră v-a putu fi văzut de toți utilizatorii"
"No addresses found","Nicio adresă nu a fost găsită"
"Username or password is incorrect","Numele de utilizator sau parola sunt greșite"
"Address not found","Adresa nu a fost găsită"
"Fax","Fax"
"Save","Salvează"
"Customer View","Customer view"
"Account Information","Informații cont"
"Addresses","Adrese"
"Delete group","Șterge grup"
"Create group","Creează grup"
"Invalid address data. Try again.","Datele introduse sunt invalide. Încercați din nou."
"Customers","Clienți"
"Customer Groups","Grupuri clienți"
"Customer Info Fields","Câmpuri informații clienți"
"Value sets","Seturi de valori"
"Default Customer Group","Grupul de utilizatori implicit"
"Group title","Titlu grup"
"General","General"
"Default Customer Group (default:'General')","Grupul de utilizatori implicit (Implicit:”General”)"
"Customer '%s' not found","Clientul %s nu a fost găsit"
"Your account is not active. Please contact site administrator for more details","Contul dumneavoastră este inactiv. Vă rugăm sa ne contactați pentru mai multe detalii"
"New Account Created","Cont nou creat"
"You have been registered on %s","V-ați înregistrare pe %s"
"You can %s to the account, using the following values","Puteți sa %s contul dumnevoastră, folosind valorile următoare"
"New customer was registered on %s","Un nou client s-a înregistrat pe %s"
"Customer","Client"
"You have submitted a forgot password request.","Ați trimis o cerere de amintire a parolei"
"If you want to change your password, follow this link: %s","Dacă doriți să vă modificați parola, accesați link-ul următor: %s"
"This link is valid for only %d hours, until %s.","Acest link este activ doar pentru %s ore, pana la %s"
"Forgotten Password","Parola uitată"
"Customer account was created successfully","Contul clientului a fost creat cu succes"
"State(Region) Id","Id Județ(Regiune)"
"You can get the id of desired region at admin/location_zone","Puteți să găsiți Id-ul zonei dorite în admin/location_zone"
"Allowed Countries","Țări permise"
"Already registered? Log in, please","Aveți cont? Vă rugăm să vă autentificați"
