"Street","Cadde"
"Telephone","Telefon"
"Use as my default billing address","Varsayılan fatura adresim"
"Use as my default shipping address","Varsayılan nakliye adresim"
"Your email. No one will see it","E-posta adresiniz. Hiç kimse onu göremez"
"Your name. All users will be able to see it","Adınız. Bütün kullanıcılar bunu görebilir"
"No addresses found","Hiçbir adres bulunamadı"
"Username or password is incorrect","Kullanıcı adı veya şifre yanlış."
"Address not found","Adres bulunamadı"
"Fax","Fax"
"Save","Kaydet"
"Customer View","Müşteri göster"
"Account Information","Hesap bilgileri"
"Addresses","Adresler"
"Delete group","Gurup sil"
"Create group","Gurup yarat"
"Invalid address data. Try again.","Geçersiz adres verisi. Tekrar deneyin."
"Customers","Müşteriler"
"Customer Groups","Müşteri gurupları"
"Customer Info Fields","Customer Info Fields"
"Value sets","Ayarlar"
"Default Customer Group","Varsayılan müşteri gurubu"
"Group title","Gurup başlığı"
"General","Genel"
"Default Customer Group (default:'General')","Varsayılan müşteri gurubu (varsayılan:'Genel')"
"Customer '%s' not found","'%s' bulunamadı"
"Your account is not active. Please contact site administrator for more details","Hesabınız aktif değildir. Daha fazla bilgi için site yöneticisi ile irtibata geçiniz"
"New Account Created","Yeni hesap oluştur"
"You have been registered on %s","%s kaydedildi"
"You can %s to the account, using the following values","%s hesabı, aşağıdaki değerleri kullanıyor"
"New customer was registered on %s","%s Yeni müşteri olarak kaydedildi"
"Customer","Müşteri"
"You have submitted a forgot password request.","Yeni şifre isteği gönderildi."
"If you want to change your password, follow this link: %s","Eğer şifrenizi değiştirmek istiyorsanız, bu bağlantıyı takip edin: %s"
"This link is valid for only %d hours, until %s.","Bu link sadece %d saat, %s kadar geçerli."
"Forgotten Password","Şifre unutulmuş"
"Customer account was created successfully","Müşteri hesabı yaratıldı"
"State(Region) Id","Bölge No"
"You can get the id of desired region at admin/location_zone","admin/location_zone istenilen bölgenin nosunu alabilirsiniz"
"Allowed Countries","izin verilen ülkeler"
"Already registered? Log in, please","Kaydınız varmı? Lütfen giriş yapın"
