"Shipping Method","Способ доставки"
"Sign In / Create Account","Войти / Создать учетную запись"
"Signup","Зарегистрироваться"
"Site Name","Имя сайта"
"Sorry but we were not able to contact you via email address provided.","Извините но мы не можем связаться с вами через предоставленный почтовый адрес"
"State/Province","Штат/Область"
"Status","Статус"
"Street Address","Адрес"
"Submit","Отправить"
"Update","Обновить"
"View All","Показать все"
"View Order","Показать заказ"
"View","Показать"
"Wishlist","Список желаний"
"Zip/Postcode","Почтовый индекс"
"My Addresses","Мои адреса"
"Active","Активный"
"Confirm Password","Подтвердить пароль"
"Contact information","Контактная информация"
"Current password","Текущий пароль"
"Email address","Адрес электронной почты"
"Email will be used to login into your account","E-mail будет использован для входа в аккаунт"
"General information","Общая информация"
"Register","Зарегистрироваться"
"Site","Сайт"
"Street","Улица"
"Telephone","Телефон"
"Use as my default billing address","Использовать как адрес плательщика по-умолчанию"
"Use as my default shipping address","Использовать как адрес доставки по-умолчанию"
"Your email. No one will see it","Ваш e-mail никто не увидит"
"Your name. All users will be able to see it","Ваше имя будет видно всем пользователям"
"No addresses found","Адрес не найден"
"Username or password is incorrect","Логин или пароль введены не правильно"
"Address not found","Адрес не найден"
"Fax","Факс"
"Save","Сохранить"
"Customer View","Просмотр клиентов"
"Account Information","Информация учетной записи"
"Addresses","Адреса"
"Delete group","Удалить группу"
"Create group","Создать группу"
"Invalid address data. Try again.","Неправильный адрес, попробуйте еще раз."
"Customers","Пользователь"
"Customer Groups","Группы пользователей"
"Customer Info Fields","Информационные поля клиентов"
"Value sets","Наборы значений"
"Default Customer Group","Группа клиентов по-умолчанию"
"Group title","Название группы"
"General","Общие"
"Default Customer Group (default:'General')","Группа клиентов по-умолчанию (по-умолчанию:'General')"
"Customer '%s' not found","Пользователь '%s' не найден"
"Your account is not active. Please contact site administrator for more details","Ваша учетная запись не активна. Пожалуйста свяжитесь с администратором сайта для дальнейшей информации"
"New Account Created","Зарегистрирован новый пользователь"
"You have been registered on %s","Вы были зарегистрированы на %s"
"You can %s to the account, using the following values","Вы можете %s в учётную запись, используя следующие значения"
"New customer was registered on %s","Новый пользователь был зарегестрирован на %s"
"Customer","Пользователь"
"You have submitted a forgot password request.","Вы послали запрос про забытый пароль."
"If you want to change your password, follow this link: %s","Если вы хотите изменить пароль, перейдите по ссылке: %s"
"This link is valid for only %d hours, until %s.","Эта ссылка действительна на протяжении %d часов, до %s."
"Forgotten Password","Забытый пароль"
"Customer account was created successfully","Акаунт был успешно создан"
"State(Region) Id","№ Штата(Области)"
"You can get the id of desired region at [admin]/location/zone","Идентификатор области можно найти на странице [admin]/location/zone"
"Allowed Countries","Разрешенные страны"
"Already registered? Log in, please","Войдите, если вы уже зарегистрированы"
"Company Default Value","Компания по-умолчанию"
"Phone Default Value","Телефон по-умолчанию"
"Fax Default Value","Факс по-умолчанию"
"Street Address Default Value","Улица по-умолчанию"
"City Default Value","Город по-умолчанию"
"State(Region) Default Value","Штат(Область) по-умолчанию"
"Postcode Default Value","Почтовый индекс по-умолчанию"
"Country Default Value","Страна по-умолчанию"
